1.719166994000000000e+09,7.058170000000000000e+08,1.464843717258190736e-05,-3.906249767169356346e-04,8.125815838866401464e-06,-2.843141373887192458e-05,2.310284324957834201e-10,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.719166994000000000e+09,6.265780000000000000e+08,-4.918537885019455547e-01,-1.632331211413808214e+00,1.651822945510460217e-01,1.802430069528458301e+00,-4.681084514492749982e+00,-3.811403206204885818e-01,3.756774434110166538e+00,-2.110092126501180942e+00,3.885715143984723063e+00,1.386503719470896678e+00,-3.300166399843664333e+00,2.829040846759988792e+00,-5.887771510233016592e+00,4.661054753478173218e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.719166994000000000e+09,7.058170000000000000e+08,1.464843717258190736e-05,-3.906249767169356346e-04,8.125815838866401464e-06,-2.843141373887192458e-05,2.310284324957834201e-10,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.719167001000000000e+09,8.674770000000000000e+08,-4.918537889815019493e-01,-1.632331211605977828e+00,1.651822943399764709e-01,1.802430069654803013e+00,-4.681084515763605403e+00,-3.811403205613738132e-01,3.756774433388511802e+00,-2.110092126363531939e+00,3.885715142973021674e+00,1.386503719421520620e+00,-3.300166400621343588e+00,2.829040847232365596e+00,-5.887771504296623881e+00,4.661054760167262501e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.719167002000000000e+09,8.478030000000000000e+08,1.464843717258190736e-05,-3.906249767169356346e-04,8.125815838866401464e-06,-2.843141373887192458e-05,2.310284324957834201e-10,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.719167001000000000e+09,9.823480000000000000e+08,-4.918537887289865518e-01,-1.632331211401433890e+00,1.651822944766441204e-01,1.802430069859813910e+00,-4.681084515037676752e+00,-3.811403203285203545e-01,3.756774434045142996e+00,-2.110092126600073392e+00,3.885715143464929522e+00,1.386503719471807061e+00,-3.300166400054121318e+00,2.829040846797788777e+00,-5.887771506030830437e+00,4.661054758238436513e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.719167002000000000e+09,8.962100000000000000e+08,1.464843717258190736e-05,-3.906249767169356346e-04,8.125815838866401464e-06,-2.843141373887192458e-05,2.310284324957834201e-10,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.719167001000000000e+09,9.823480000000000000e+08,-4.918537886797836878e-01,-1.632331211204176347e+00,1.651822945201263104e-01,1.802430070245800264e+00,-4.681084514771496785e+00,-3.811403199158580613e-01,3.756774434529269957e+00,-2.110092126864250073e+00,3.885715143517555425e+00,1.386503719507495846e+00,-3.300166399729055122e+00,2.829040846457364200e+00,-5.887771504395947986e+00,4.661054760118741314e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.719167002000000000e+09,8.962100000000000000e+08,1.464843717258190736e-05,-3.906249767169356346e-04,8.125815838866401464e-06,-2.843141373887192458e-05,2.310284324957834201e-10,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.719167002000000000e+09,1.323790000000000000e+08,-4.918537887417442356e-01,-1.632331211500794188e+00,1.651822944545998095e-01,1.802430069632655174e+00,-4.681084515181562544e+00,-3.811403205635751634e-01,3.756774433787926082e+00,-2.110092126452833394e+00,3.885715143467055821e+00,1.386503719446832594e+00,-3.300166400209436635e+00,2.829040846972656897e+00,-5.887771507112485203e+00,4.661054756994944093e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.719167002000000000e+09,8.962100000000000000e+08,1.464843717258190736e-05,-3.906249767169356346e-04,8.125815838866401464e-06,-2.843141373887192458e-05,2.310284324957834201e-10,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.719167002000000000e+09,2.913060000000000000e+08,-4.918537888958176008e-01,-1.632331209385756488e+00,1.651822947214674486e-01,1.802430074804590276e+00,-4.681084514149076448e+00,-3.811403153039691905e-01,3.756774438805516869e+00,-2.110092129579532294e+00,3.885715142534445832e+00,1.386503719875328278e+00,-3.300166397444702415e+00,2.829040843505668423e+00,-5.887771477269752474e+00,4.661054791114678686e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.719167002000000000e+09,9.657480000000000000e+08,1.464843717258190736e-05,-3.906249767169356346e-04,8.125815838866401464e-06,-2.843141373887192458e-05,2.310284324957834201e-10,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.719167002000000000e+09,3.882690000000000000e+08,-4.918537885590253955e-01,-1.632331211287469275e+00,1.651822945485999228e-01,1.802430069908852905e+00,-4.681084514557459109e+00,-3.811403202400041601e-01,3.756774434399761109e+00,-2.110092126710247928e+00,3.885715143796284021e+00,1.386503719495522757e+00,-3.300166399723101662e+00,2.829040846561055478e+00,-5.887771507554971251e+00,4.661054756531499699e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.719167002000000000e+09,9.983580000000000000e+08,1.464843717258190736e-05,-3.906249767169356346e-04,8.125815838866401464e-06,-2.843141373887192458e-05,2.310284324957834201e-10,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.719167002000000000e+09,4.958390000000000000e+08,-4.918537894829398405e-01,-1.632331211992060549e+00,1.651822941011717727e-01,1.802430069412760627e+00,-4.681084517325359684e+00,-3.811403209407215331e-01,3.756774432196418267e+00,-2.110092125953510145e+00,3.885715141985807808e+00,1.386503719331752649e+00,-3.300166401681770889e+00,2.829040848030877076e+00,-5.887771500440780237e+00,4.661054764470148548e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.719167002000000000e+09,9.983580000000000000e+08,1.464843717258190736e-05,-3.906249767169356346e-04,8.125815838866401464e-06,-2.843141373887192458e-05,2.310284324957834201e-10,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.719167002000000000e+09,5.858190000000000000e+08,-4.918537890505677579e-01,-1.632331211817569905e+00,1.651822943019816414e-01,1.802430069286173442e+00,-4.681084516206212243e+00,-3.811403210070783421e-01,3.756774432837433952e+00,-2.110092126072510954e+00,3.885715142888383156e+00,1.386503719372917054e+00,-3.300166400988072901e+00,2.829040847612016130e+00,-5.887771505819363149e+00,4.661054758408471166e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.719167003000000000e+09,6.963800000000000000e+07,1.464843717258190736e-05,-3.906249767169356346e-04,8.125815838866401464e-06,-2.843141373887192458e-05,2.310284324957834201e-10,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.719167002000000000e+09,5.858190000000000000e+08,-4.918537880044343003e-01,-1.632331208496087926e+00,1.651822951896502190e-01,1.802430075781733532e+00,-4.681084511343879484e+00,-3.811403141376137338e-01,3.756774441406437237e+00,-2.110092130601799010e+00,3.885715144251866704e+00,1.386503720077074675e+00,-3.300166395283782084e+00,2.829040841757548996e+00,-5.887771481463226486e+00,4.661054786506447556e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
